3.730	27.367	0.239
3.740	26.763	0.239
3.750	26.163	0.239
3.760	25.576	0.239
3.770	25.018	0.239
3.780	24.474	0.239
3.790	23.951	0.239
3.800	23.472	0.239
3.810	22.996	0.239
3.820	22.581	0.239
3.830	21.933	0.239
3.840	21.298	0.239
3.850	21.343	0.239
3.860	21.324	0.239
3.870	21.149	0.239
3.880	20.987	0.239
3.890	20.903	0.239
3.900	20.673	0.239
3.910	20.653	0.239
3.920	20.943	0.239
3.930	21.061	0.239
3.940	21.239	0.239
3.950	21.455	0.239
3.960	21.720	0.239
3.970	22.035	0.239
3.980	22.398	0.239
3.990	22.804	0.239
4.000	23.240	0.239
4.010	23.724	0.239
4.020	24.228	0.239
4.030	24.763	0.239
4.040	25.320	0.239
4.050	25.898	0.239
4.060	26.497	0.239
4.070	27.109	0.239
4.080	27.726	0.239
4.090	28.338	0.239
4.100	28.942	0.239
4.110	29.550	0.239
4.120	30.145	0.239
4.130	30.723	0.239
4.140	31.288	0.239
4.150	31.836	0.239
4.160	32.061	0.239
4.170	32.450	0.239
4.180	31.974	0.239
4.190	32.015	0.239
4.200	32.004	0.239
4.210	31.993	0.239
4.220	31.982	0.239
4.230	31.996	0.239
4.240	31.994	0.239
4.250	31.991	0.239
4.260	32.001	0.239
4.270	32.227	0.239
4.280	32.207	0.239
4.290	31.985	0.239
4.300	31.991	0.239
4.310	32.002	0.239
4.320	31.995	0.239
4.330	31.988	0.239
4.340	32.016	0.239
4.350	31.987	0.239
4.360	32.135	0.239
4.370	32.064	0.239
4.380	31.838	0.239
4.390	31.302	0.239
4.400	30.762	0.239
4.410	30.183	0.239
4.420	29.596	0.239
4.430	28.991	0.239
4.440	28.387	0.239
4.450	27.778	0.239
4.460	27.157	0.239
4.470	26.548	0.239
4.480	25.965	0.239
4.490	25.390	0.239
4.500	24.833	0.239
4.510	24.298	0.239
4.520	23.800	0.239
4.530	23.321	0.239
4.540	22.871	0.239
4.550	22.473	0.239
4.560	22.109	0.239
4.570	21.793	0.239
4.580	21.519	0.239
4.590	21.289	0.239
4.600	21.127	0.239
4.610	20.983	0.239
4.620	20.920	0.239
4.630	20.689	0.239
4.640	20.722	0.239
4.650	21.016	0.239
4.660	21.168	0.239
4.670	21.346	0.239
4.680	21.576	0.239
4.690	21.569	0.239
4.700	21.300	0.239
4.710	21.693	0.239
4.720	22.980	0.239
4.730	23.442	0.239
4.740	23.925	0.239
4.750	24.452	0.239
4.760	24.978	0.239
4.770	25.543	0.239
4.780	26.129	0.239
4.790	26.729	0.239
4.800	27.333	0.239
4.810	27.936	0.239
4.820	28.549	0.239
4.830	29.139	0.239
4.840	29.739	0.239
4.850	30.321	0.239
4.860	30.890	0.239
4.870	31.460	0.239
4.880	31.921	0.239
4.890	32.482	0.239
4.900	31.977	0.239
4.910	31.970	0.239
4.920	31.989	0.239
4.930	31.995	0.239
4.940	31.988	0.239
4.950	31.968	0.239
4.960	31.974	0.239
4.970	31.976	0.239
4.980	31.965	0.239
4.990	31.967	0.239
5.000	31.973	0.239
5.010	31.962	0.239
5.020	31.972	0.239
5.030	31.983	0.239
5.040	31.984	0.239
5.050	32.020	0.239
5.060	32.009	0.239
5.070	32.032	0.239
5.080	31.995	0.239
5.090	31.950	0.239
5.100	31.982	0.239
5.110	31.524	0.239
5.120	30.966	0.239
5.130	30.409	0.239
5.140	29.839	0.239
5.150	29.247	0.239
5.160	28.647	0.239
5.170	28.043	0.239
5.180	27.443	0.239
5.190	26.838	0.239
5.200	26.233	0.239
5.210	25.655	0.239
5.220	25.098	0.239
5.230	24.549	0.239
5.240	24.039	0.239
5.250	23.551	0.239
5.260	23.101	0.239
5.270	22.664	0.239
5.280	22.283	0.239
5.290	21.945	0.239
5.300	21.650	0.239
5.310	21.411	0.239
5.320	21.220	0.239
5.330	21.071	0.239
5.340	20.961	0.239
5.350	20.920	0.239
5.360	20.930	0.239
