15.001,0.01,101.52,0.3,14.735,0.009,144.2,0.3
15.001,0.01,214.94,0.5,14.875,0.009,68.9,0.2
15.001,0.01,464.6,0.9,14.942,0.009,32.1,0.1
15.001,0.01,2694.8,5.4,14.991,0.009,5.56,0.1
