630.28	397.56
626.69	403.62
621.97	406.00
615.15	408.16
616.56	404.12
616.29	403.95
623.16	397.02
620.12	399.55
623.19	398.25
623.73	393.90
623.80	394.55
626.51	398.88
624.14	400.66
620.33	401.29
623.88	402.20
625.90	397.78
628.59	401.79
633.14	402.17
631.83	404.67
634.83	412.05
636.80	408.22
639.74	403.40
638.90	408.66
644.13	409.70
643.42	410.65
646.32	411.85
642.55	410.31
642.45	416.25
639.17	421.05
640.48	424.50
645.75	429.77
647.33	427.07
641.98	430.01
643.26	435.13
645.81	441.04
652.20	444.32
653.87	450.89
649.56	456.24
645.49	455.08
642.07	453.30
649.21	448.54
640.99	444.82
643.35	450.52
648.96	450.77
651.86	447.91
648.84	451.14
649.59	452.15
639.69	446.82
642.88	452.28
642.57	453.20
645.64	448.28
648.93	443.76
650.17	439.81
645.80	439.39
652.11	437.61
650.60	434.57
648.38	433.82
651.41	435.07
649.93	435.17
650.87	433.50
651.15	434.93
651.16	429.80
650.88	427.64
647.26	425.42
645.40	424.14
646.56	421.59
650.81	419.86
651.93	413.09
643.89	410.32
645.65	410.26
646.79	405.36
639.89	404.18
636.43	398.72
631.98	400.03
633.80	402.86
633.20	402.45
626.93	402.72
632.72	401.00
634.00	401.19
634.74	400.72
633.27	404.93
629.54	405.23
635.70	404.72
635.57	399.96
634.42	404.91
635.47	408.56
637.73	404.37
633.64	400.96
637.03	397.81
636.53	394.82
640.62	397.09
643.23	395.66
637.61	396.12
636.28	398.95
643.09	397.76
636.68	400.66
638.06	403.01
637.09	404.80
639.19	406.23
635.76	401.73
638.80	403.44
645.60	407.35
644.39	409.99
640.04	415.69
642.03	412.52
636.18	409.00
633.65	410.08
633.62	409.67
636.76	407.66
636.29	407.90
631.75	409.44
628.63	403.96
627.70	402.59
625.54	399.61
619.56	402.49
612.77	400.37
605.91	403.41
610.42	409.38
606.85	412.43
605.55	413.22
